Architecture,Scenario,Scale,RunNumber,Timestamp,EndToEndMs,ServerCpuMs,ServerElapsedMs,CpuPercent,MemoryMb,MemSqlServerMb,LogicalReads,PhysicalReads,RowsReturned,InsertedId,ConcurrentWorkers,ThroughputRequestsPerSec,ErrorCount,RowsCopied,IngestionRowsPerSecond,IsWarmup,ErrorMessage
ETL,T5_BurstSelect,Small,10,03/11/2026 23:30:59,348.7696,2019.237,2977.366,40.3461856842041,20.762466430664062,884.25,478596,0,0,,100,286.72223725921066,0,,,False,
ETL,T5_BurstSelect,Small,0,03/11/2026 23:31:00,420.638,7061.045,14156.582,34.40101035435995,22.58808135986328,884.25,971902,0,0,,200,475.4682173270128,0,,,True,
ETL,T5_BurstSelect,Small,1,03/11/2026 23:31:00,511.8966,5763.944,10432.614,40.86957963307699,7.798484802246094,886.8515625,930947,0,0,,200,390.7039038743371,0,,,False,
ETL,T5_BurstSelect,Small,2,03/11/2026 23:31:01,589.73,5604.059,13494.356,50.46239344278971,9.626113891601562,886.8515625,1050065,0,0,,200,339.1382497074933,0,,,False,
ETL,T5_BurstSelect,Small,3,03/11/2026 23:31:01,570.6522,6163.435,13070.795,47.51140467325846,11.481208801269531,886.9921875,1050228,0,0,,200,350.47617445442245,0,,,False,
ETL,T5_BurstSelect,Small,4,03/11/2026 23:31:02,611.7758,5906.104,10391.072,30.443358103434246,13.352104187011719,900.078125,1079221,0,0,,200,326.91714840632795,0,,,False,
ETL,T5_BurstSelect,Small,5,03/11/2026 23:31:03,551.2819,4937.056,12956.979,62.07505226135254,15.2142333984375,900.078125,1073807,0,0,,200,362.790797230963,0,,,False,
ETL,T5_BurstSelect,Small,6,03/11/2026 23:31:03,594.5744,3658.702,7756.06,43.2915891011556,16.98150634765625,902.875,944810,0,0,,200,336.375060883886,0,,,False,
ETL,T5_BurstSelect,Small,7,03/11/2026 23:31:04,513.6439,3674.916,8552.865,35.66487185160319,18.576942443847656,919.2421875,874845,0,0,,200,389.374817845593,0,,,False,
ETL,T5_BurstSelect,Small,8,03/11/2026 23:31:05,538.8341,3383.846,7789.255,43.602091471354164,20.14958953857422,919.2421875,797864,0,0,,200,371.1717576894261,0,,,False,
ETL,T5_BurstSelect,Small,9,03/11/2026 23:31:05,591.3617,3870.05,8544.278,45.17243353525797,21.744522094726562,919.2734375,932843,0,0,,200,338.2024909628067,0,,,False,
ETL,T5_BurstSelect,Small,10,03/11/2026 23:31:06,637.4172,3943.803,9555.495,35.855457067489624,23.348770141601562,919.2734375,931365,0,0,,200,313.766242893979,0,,,False,
ETL,T6_ETLBatchIngestion,Small,0,03/11/2026 23:31:06,946.4318,31.821,660.585,5.799041080474853,20.556259155273438,921.53125,158,5,0,,,,,20000,21190.883131114035,True,
ETL,T6_ETLBatchIngestion,Small,1,03/11/2026 23:31:07,677.5482,30.467,479.084,6.050873935222626,16.73572540283203,921.7109375,158,0,0,,,,,20000,29520.216772855805,False,
ETL,T6_ETLBatchIngestion,Small,2,03/11/2026 23:31:08,691.8985,31.509,490.901,16.894888639450073,13.007232666015625,921.8359375,158,0,0,,,,,20000,28907.20642202498,False,
ETL,T6_ETLBatchIngestion,Small,3,03/11/2026 23:31:09,685.9021,32.272,489.543,13.542064428329468,9.257682800292969,921.8984375,158,0,0,,,,,20000,29159.806822111765,False,
ETL,T6_ETLBatchIngestion,Small,4,03/11/2026 23:31:10,685.7036,33.993,500.579,5.723582983016968,23.435592651367188,921.8984375,158,0,0,,,,,20000,29168.04424908985,False,
ETL,T6_ETLBatchIngestion,Small,5,03/11/2026 23:31:10,697.076,33.619,505.616,13.432146668434143,19.67864227294922,922.0234375,158,0,0,,,,,20000,28692.494502518057,False,
ETL,T6_ETLBatchIngestion,Small,6,03/11/2026 23:31:11,698.7886,34.921,501.641,11.457374691963196,15.890716552734375,922.0859375,158,0,0,,,,,20000,28621.995459692862,False,
ETL,T6_ETLBatchIngestion,Small,7,03/11/2026 23:31:12,687.0602,34.059,496.356,8.821244478225708,12.071403503417969,922.0859375,158,0,0,,,,,20000,29110.827248200076,False,
ETL,T6_ETLBatchIngestion,Small,8,03/11/2026 23:31:12,683.1915,33.986,489.565,10.54686450958252,26.191329956054688,922.1484375,158,0,0,,,,,20000,29276.828663654767,False,
ETL,T6_ETLBatchIngestion,Small,9,03/11/2026 23:31:13,697.2797,34.903,503.662,5.869748950004578,22.358375549316406,922.1484375,158,0,0,,,,,20000,28683.955729756406,False,
ETL,T6_ETLBatchIngestion,Small,10,03/11/2026 23:31:14,683.4777,34.334,494.885,14.981733202934265,18.51905059814453,922.1484375,158,0,0,,,,,20000,29263.236566638094,False,
ETL,T7_BurstInsert,Small,0,03/11/2026 23:31:14,12.8644,13.99,25.091,30.34232521057129,18.612930297851562,922.1484375,137,0,0,,10,777.339013090389,0,,,True,
ETL,T7_BurstInsert,Small,1,03/11/2026 23:31:15,13.2521,12.728,45.872,0,18.730201721191406,922.109375,120,1,0,,10,754.5973845654652,0,,,False,
ETL,T7_BurstInsert,Small,2,03/11/2026 23:31:15,13.8367,12.194,18.798,5.182937145233154,18.83978271484375,922.109375,102,1,0,,10,722.7156764257373,0,,,False,
ETL,T7_BurstInsert,Small,3,03/11/2026 23:31:15,15.3561,11.205,20.272,0,18.949493408203125,922.109375,101,1,0,,10,651.2070121971074,0,,,False,
ETL,T7_BurstInsert,Small,4,03/11/2026 23:31:15,12.2125,12.011,18.66,0,19.05841827392578,922.109375,108,1,0,,10,818.8331627430912,0,,,False,
ETL,T7_BurstInsert,Small,5,03/11/2026 23:31:15,12.1595,11.215,31.466,5.223844528198242,19.16742706298828,922.109375,96,1,0,,10,822.4022369340845,0,,,False,
ETL,T7_BurstInsert,Small,6,03/11/2026 23:31:15,11.6775,11.899,21.356,0,19.276962280273438,922.109375,103,1,0,,10,856.3476771569257,0,,,False,
ETL,T7_BurstInsert,Small,7,03/11/2026 23:31:15,13.9738,11.934,29.547,3.769008159637451,19.38640594482422,922.109375,96,1,0,,10,715.6249552734403,0,,,False,
ETL,T7_BurstInsert,Small,8,03/11/2026 23:31:15,13.7013,10.054,10.063,10.122648239135742,19.495681762695312,922.109375,70,0,0,,10,729.8577507243839,0,,,False,
ETL,T7_BurstInsert,Small,9,03/11/2026 23:31:15,11.2827,12.323,19.407,2.79069185256958,19.605384826660156,922.109375,114,1,0,,10,886.3126733849167,0,,,False,
ETL,T7_BurstInsert,Small,10,03/11/2026 23:31:15,13.3135,10.54,24.421,9.703726768493652,19.7071533203125,922.109375,68,0,0,,10,751.1172869643594,0,,,False,
ETL,T7_BurstInsert,Small,0,03/11/2026 23:31:15,8.0326,16.301,107.068,9.121026992797852,19.93407440185547,922.109375,226,1,0,,25,3112.31730697408,0,,,True,
ETL,T7_BurstInsert,Small,1,03/11/2026 23:31:15,16.9229,17.317,54.533,0,20.161155700683594,922.109375,193,1,0,,25,1477.2881716490672,0,,,False,
ETL,T7_BurstInsert,Small,2,03/11/2026 23:31:15,30.8137,15.983,46.673,12.772605895996094,20.388450622558594,922.109375,189,1,0,,25,811.3274290331898,0,,,False,
ETL,T7_BurstInsert,Small,3,03/11/2026 23:31:15,16.9012,14.888,15.5,28.46825408935547,20.615509033203125,922.109375,175,0,0,,25,1479.1849099472226,0,,,False,
ETL,T7_BurstInsert,Small,4,03/11/2026 23:31:15,16.6246,16.138,51.549,19.845693588256836,20.84258270263672,922.109375,175,0,0,,25,1503.795580044031,0,,,False,
ETL,T7_BurstInsert,Small,5,03/11/2026 23:31:15,16.6469,16.33,27.311,6.649539947509766,21.077362060546875,922.109375,181,1,0,,25,1501.7811123993056,0,,,False,
ETL,T7_BurstInsert,Small,6,03/11/2026 23:31:16,14.8326,17.417,62.372,0.22288033366203308,21.3043212890625,918.59375,175,0,0,,25,1685.4765853592762,0,,,False,
ETL,T7_BurstInsert,Small,7,03/11/2026 23:31:16,14.3687,16.085,50.777,19.699438095092773,21.531402587890625,918.59375,179,0,0,,25,1739.892961784991,0,,,False,
ETL,T7_BurstInsert,Small,8,03/11/2026 23:31:16,16.5998,16.263,71.462,18.889495849609375,21.75005340576172,918.59375,174,0,0,,25,1506.0422414727886,0,,,False,
ETL,T7_BurstInsert,Small,9,03/11/2026 23:31:16,14.6452,15.432,26.22,7.901108264923096,21.97711181640625,918.59375,172,0,0,,25,1707.0439461393494,0,,,False,
